"","X","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"2990",2990,360050434001007,1.9921875,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,1,2,1
"2991",2991,360050434002000,4.37109375,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,2,0
"2992",2992,360050434002001,6.9375,2,2,2,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,1,0,0,6,0,1,1,0,2,6,0
"2993",2993,360050434002002,42.46875,6,30,9,18,20,7,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,5,0,0,17,8,1,17,0,2,39,6,3,8,13,15,30,15
"2994",2994,360050434003001,5.52734375,1,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,3,0,0,4,1,1,1,0,2,1,4
"2995",2995,360050434003002,55.62109375,11,31,13,15,29,11,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,20,0,4,2,0,35,9,0,10,0,1,28,27,11,12,12,9,22,33
"2996",2996,360050434004002,15.80859375,2,9,2,10,3,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,8,3,0,1,0,1,9,4,2,4,4,1,4,9
"2997",2997,360050434004003,7.546875,7,3,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,4,4,0,2,0,0,5,5,2,0,0,1,6,4
"2998",2998,360050434004004,96.70703125,11,59,27,44,21,32,0,0,0,0,7,0,4,0,1,16,0,4,0,3,0,39,0,17,5,1,53,21,1,20,0,2,81,16,17,17,24,28,54,43
"2999",2999,360050435001000,6.71875,0,8,1,2,4,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4,0,1,0,0,8,1,0,0,0,0,6,3,1,1,2,5,6,3
"3000",3000,360050435001002,3.71875,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3
"3001",3001,360050435001005,-3.44921875,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0
"3002",3002,360050435001018,19.10546875,11,3,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,8,1,0,4,0,2,8,7,3,1,0,0,11,4
"3003",3003,360050435001024,223.8046875,35,139,51,33,31,161,0,0,0,173,1,0,0,0,1,0,0,2,0,0,0,0,28,0,19,1,177,37,1,6,0,4,195,30,21,51,55,63,192,33
"3004",3004,360050435001025,4.16796875,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,2,1,0,3,0
"3005",3005,360050435001026,66.3359375,2,38,28,4,10,54,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,61,1,54,11,1,1,0,1,47,21,10,13,26,17,54,14
"3006",3006,360050435001035,18.0859375,6,9,4,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,15,2,0,2,0,0,15,4,2,3,5,3,0,19
"3007",3007,360050436001002,4.59375,0,2,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,1,0,4,0
"3008",3008,360050436001003,8.03125,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,1,1,0,2,0
"3009",3009,360050436001004,1.078125,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
"3010",3010,360050436001005,0.0859375,3,2,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,1,1,0,1,0,5,0
"3011",3011,360050436002000,97.06640625,21,51,25,3,15,79,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,88,1,75,17,0,3,0,2,83,14,8,17,25,26,89,8
"3012",3012,360050436002001,29.2890625,8,15,7,2,14,14,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,1,15,13,0,1,1,0,21,9,5,4,8,5,16,14
"3013",3013,360050436002002,3.16015625,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,2,1,2,1
"3014",3014,360050442001000,29.9375,2,19,5,2,12,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,7,16,0,2,0,1,24,2,5,5,8,6,4,22
"3015",3015,360050442001001,13.9375,1,3,4,2,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,4,4,1,3,1,2,3,5
"3016",3016,360050442002001,145.09765625,34,86,27,7,37,103,0,0,0,0,0,0,0,0,1,129,0,0,0,17,0,0,0,0,0,0,100,31,0,14,0,2,122,25,4,19,37,53,45,102
"3017",3017,360050442002002,9.04296875,1,5,4,2,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,1,4,0,5,0,0,9,1,2,2,0,5,4,6
"3018",3018,360050442004000,3.1171875,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,3,1,1,0,3,0,4,0
"3019",3019,360050442005001,32.54296875,7,16,10,16,14,3,0,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,1,2,0,14,12,0,7,0,0,28,5,7,2,11,6,21,12
"3020",3020,360050442005004,8.87890625,0,4,4,2,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,2,6,0,0,0,0,8,0,2,1,1,4,4,4
"3021",3021,360050442005005,-0.44140625,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,1,1
"3022",3022,360050444001000,8.12109375,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,2,0
"3023",3023,360050444001002,4.7265625,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1
"3024",3024,360050444002000,22.5390625,3,14,9,1,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,8,17,0,0,0,1,18,8,2,5,13,3,9,17
"3025",3025,360050444002002,1.97265625,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,4,0,1,0,1,0,1,3
"3026",3026,360050444003000,1.5546875,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,1,1
"3027",3027,360050444003001,7.85546875,2,7,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,7,2,0,0,0,0,7,2,1,2,0,4,6,3
"3028",3028,360050444003002,31.3203125,6,16,12,4,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,30,4,0,0,0,0,23,11,0,6,11,11,2,32
"3029",3029,360050444004000,1.89453125,0,1,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,3,0,0,1,0,2,2,1
"3030",3030,360050444004004,137.53515625,24,65,49,40,27,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112,21,3,0,0,0,102,27,0,6,0,3,119,19,7,21,41,45,95,43
"3031",3031,360050448001003,6.875,3,7,0,1,7,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,8,2,1,2,3,1,5,5
"3032",3032,360050448002001,3.82421875,1,3,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,2,1,0,0,2,2
"3033",3033,360050449011000,8.22265625,1,2,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,2,0,0,0,0,3,2,2,1,0,1,1,4
"3034",3034,360050449011002,-3.7734375,0,1,3,1,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,1,1,2,0,4,0
"3035",3035,360050449011003,14.734375,3,5,6,1,11,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,2,0,0,10,4,1,5,5,0,8,6
"3036",3036,360050449011004,7.25,0,4,2,1,1,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,2,1,2,2,1,4,2
"3037",3037,360050449011005,6.7890625,0,6,6,5,2,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,5,7,3,1,4,4,10,2
"3038",3038,360050449012000,2.12109375,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,2,0
"3039",3039,360050449012001,-0.0625,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,1,0,0,1,2,3,1
"3040",3040,360050449012003,9.72265625,2,7,1,0,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,8,2,2,1,2,3,5,5
"3041",3041,360050449012004,14.51953125,4,8,3,4,6,5,0,0,0,5,0,2,0,0,0,0,2,4,0,0,0,0,0,1,1,0,13,1,0,0,0,1,12,3,2,2,5,2,9,6
"3042",3042,360050449012005,13.984375,2,11,2,1,5,9,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,1,1,0,0,0,13,2,3,3,4,3,14,1
"3043",3043,360050449012006,1.0234375,0,5,0,1,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,1,1,0,1,3,3,2
"3044",3044,360050449021001,0.58984375,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
"3045",3045,360050449021003,2.546875,1,5,3,0,2,7,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,8,1,0,0,3,5,4,5
"3046",3046,360050449021004,21.8515625,3,18,5,2,6,18,0,0,0,13,0,0,0,0,1,10,1,0,0,0,0,0,0,0,1,0,22,2,0,2,0,0,21,5,4,2,9,8,15,11
"3047",3047,360050449021005,35.30859375,4,23,9,8,12,16,0,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,1,28,4,0,3,0,1,31,5,4,5,11,12,29,7
"3048",3048,360050449022000,16.03515625,3,8,5,3,9,4,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,5,2,0,16,0,0,0,0,0,16,0,2,3,2,6,9,7
"3049",3049,360050449022001,59.4453125,12,36,8,25,6,25,0,0,0,49,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,41,9,0,3,3,0,50,6,11,6,10,17,37,19
"3050",3050,360050449022002,33.015625,5,24,8,14,7,16,0,0,0,10,0,1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,33,3,0,1,0,0,28,9,4,9,12,7,26,11
"3051",3051,360050449022003,65.88671875,8,43,14,13,17,35,0,0,0,41,0,0,10,0,0,1,0,2,0,5,0,0,0,3,3,0,51,14,0,0,0,0,52,13,9,17,14,17,50,15
"3052",3052,360050451011001,83.67578125,17,50,14,37,28,16,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,2,4,0,4,44,37,24,8,17,15,63,18
"3053",3053,360050451011002,66.734375,21,26,18,14,21,30,0,0,0,40,0,0,0,0,0,0,0,0,0,4,1,0,0,19,1,0,56,4,0,3,0,2,55,10,6,15,16,7,51,14
"3054",3054,360050451011003,4.30078125,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,1,4,0
"3055",3055,360050451011004,4.82421875,0,7,1,0,7,1,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,6,2,1,2,4,1,7,1
"3056",3056,360050451012002,22.29296875,5,5,8,10,5,3,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,5,0,0,11,7,0,0,0,0,11,7,3,5,2,3,15,3
"3057",3057,360050451012003,26.62109375,0,23,3,3,2,21,0,0,0,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,25,1,5,12,8,1,24,2
"3058",3058,360050451012004,2.36328125,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,2,0
"3059",3059,360050451012005,10.30859375,1,11,0,0,5,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,0,0,0,8,4,3,2,1,5,8,4
"3060",3060,360050451012006,85.39453125,10,47,26,7,52,24,0,0,0,25,5,10,0,0,0,0,0,2,22,13,0,0,0,1,5,0,53,25,1,1,1,2,52,31,14,21,25,13,49,34
"3061",3061,360050451021002,2.34375,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,4,0,1,0,0,6,0,0,0,1,2,5,1
"3062",3062,360050451021003,17.17578125,3,7,5,3,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,14,0,0,1,0,0,11,4,5,2,0,5,8,7
"3063",3063,360050451021004,41,7,24,10,13,14,14,0,0,0,19,0,0,7,0,0,3,0,0,0,0,0,0,0,2,10,0,33,6,0,0,0,2,40,1,6,13,7,8,24,17
"3064",3064,360050451021005,-2.890625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
"3065",3065,360050451022004,7.609375,1,7,2,1,5,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,9,1,0,0,0,0,7,3,1,1,4,3,9,1
"3066",3066,360050451022005,16.9453125,4,13,3,5,13,2,0,0,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,4,4,0,15,1,0,3,0,1,17,3,6,3,5,2,10,10
"3067",3067,360050451022006,21.6953125,3,10,7,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,16,3,0,0,0,1,17,3,3,1,8,5,6,14
"3068",3068,360050451022007,52.0625,17,19,14,20,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,19,0,45,3,0,2,0,0,44,6,2,7,8,16,16,34
"3069",3069,360050451022008,14.828125,5,7,1,6,1,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,13,0,1,1,1,5,11,2
"3070",3070,360050451022009,13.27734375,2,10,0,2,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,11,1,0,3,3,4,10,2
"3071",3071,360050456001000,2.18359375,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0
"3072",3072,360050456001004,5.08984375,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,1,0,0,4,0
"3073",3073,360050456002000,266.62109375,58,188,27,41,75,157,0,0,0,0,6,1,3,263,0,0,0,0,0,0,0,0,0,0,0,0,169,94,2,5,0,3,213,60,33,66,80,36,241,32
"3074",3074,360050456002001,188.71875,28,110,49,23,60,104,0,0,0,119,52,0,3,0,0,0,5,2,0,0,0,0,0,4,2,0,144,34,0,7,0,2,140,47,33,32,50,44,149,38
"3075",3075,360050456002002,24.19140625,6,13,4,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,14,8,0,0,1,0,15,8,4,6,3,4,6,17
"3076",3076,360050456002003,6.7265625,0,5,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,1,0,0,0,0,3,4,2,2,2,1,5,2
"3077",3077,360050456002004,5.48046875,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,0,0,4
"3078",3078,360050456002006,18.3203125,6,10,3,5,12,2,0,0,0,8,0,0,0,3,0,2,2,2,0,0,0,0,0,2,0,0,16,3,0,0,0,0,18,1,3,2,4,4,14,5
"3079",3079,360050456003001,11.23828125,4,6,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,8,0,0,0,0,10,1,0,0,4,3,6,5
"3080",3080,360050456003021,34.75,21,11,3,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,29,0,0,24,9,0,1,0,1,23,12,5,3,2,4,16,19
"3081",3081,360050456003025,73.859375,13,28,32,7,30,36,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2,0,1,0,1,42,31,12,9,24,15,55,18
"3082",3082,360050456003027,3.4609375,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,2
"3083",3083,360050458001000,10.28515625,7,2,0,7,2,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,7,2,0,0,2,0,6,3
"3084",3084,360050458004000,17.01953125,2,11,6,2,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,4,14,0,1,0,0,15,4,2,2,9,4,2,17
"3085",3085,360050460001000,116.46484375,13,56,49,7,20,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,113,0,0,4,0,0,102,10,0,2,0,4,91,27,7,15,33,50,49,69
"3086",3086,360050460001001,8.7734375,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,1,1,3
"3087",3087,360050460001002,104.875,27,64,17,16,52,40,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,102,0,0,0,0,46,59,0,3,0,0,86,22,12,20,25,24,39,69
"3088",3088,360050460001004,176.171875,18,100,63,17,110,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,179,0,0,0,0,31,135,0,9,1,5,160,21,20,39,66,38,41,140
"3089",3089,360050460001005,9.8125,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
"3090",3090,360050460001006,-2.51953125,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"3091",3091,360050460001007,24.1484375,10,14,2,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,12,0,3,0,0,19,7,4,5,3,4,8,18
"3092",3092,360050460002000,7.16015625,0,4,0,1,2,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,0,1,1,2,4,0
"3093",3093,360050460002001,5.97265625,1,7,2,3,4,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,10,1,4,1,3,3,7
"3094",3094,360050460002002,4.046875,1,0,3,2,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,3
"3095",3095,360050462011008,105.87109375,28,52,20,15,30,55,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,46,0,0,10,0,59,36,0,5,0,0,74,26,10,15,29,18,54,46
"3096",3096,360050462011009,2.8203125,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
"3097",3097,360050462011010,276.765625,104,125,52,133,85,63,0,0,0,0,0,0,199,0,0,53,0,1,0,0,0,0,0,13,14,1,168,71,1,38,0,3,241,40,33,51,58,35,146,135
"3098",3098,360050462011011,58.26171875,18,34,3,16,21,18,0,0,0,45,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4,0,39,8,0,8,0,0,36,19,5,10,13,9,46,9
"3099",3099,360050462011015,150.6796875,34,86,30,16,48,86,0,0,0,98,0,23,15,2,0,0,0,1,0,3,0,0,0,2,6,0,126,19,1,3,0,1,119,31,19,24,40,33,125,25
"3100",3100,360050462011020,450.578125,32,259,160,55,242,154,0,0,0,0,0,0,0,0,2,3,3,1,1,2,1,409,0,19,8,2,94,323,2,25,1,6,374,77,77,101,141,100,127,324
"3101",3101,360050462011021,61.2578125,20,39,6,15,30,20,0,0,0,6,0,0,33,0,20,0,0,0,0,0,0,5,0,0,1,0,46,16,0,3,0,0,34,31,12,9,13,11,49,16
"3102",3102,360050462011022,773.234375,122,423,228,165,198,410,0,0,57,2,0,3,148,0,2,17,461,0,0,1,0,50,0,20,10,2,418,279,8,45,6,17,485,288,117,183,199,152,518,255
"3103",3103,360050462011023,1126.55078125,569,423,134,640,356,130,0,0,0,0,0,2,639,2,2,8,2,3,0,54,0,0,0,412,0,2,640,404,6,49,0,27,830,296,104,157,189,107,516,610
"3104",3104,360050462011024,3241.72265625,857,1884,501,1277,1351,614,0,0,0,0,9,12,666,18,467,12,9,6,3,25,1,1654,47,292,8,13,1878,1106,52,122,8,76,1813,1429,629,683,650,423,1063,2179
"3105",3105,360050462011034,645.59375,249,263,135,325,266,56,0,0,0,0,0,17,594,1,0,0,20,10,0,5,0,0,0,0,0,0,374,217,4,39,0,13,475,172,92,114,125,67,186,461
"3106",3106,360050462012000,360.65234375,13,263,83,11,9,339,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,174,158,2,18,0,7,274,85,57,82,121,86,319,40
"3107",3107,360050462012001,36.48046875,7,21,9,16,16,5,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,24,0,0,0,0,18,17,0,2,0,0,26,11,7,9,7,7,18,19
"3108",3108,360050462013000,688.125,68,382,236,93,168,425,0,0,0,0,0,0,53,1,2,0,565,15,1,6,0,18,1,16,5,3,383,249,10,28,1,15,434,252,122,176,195,125,524,162
"3109",3109,360050462013001,10.0625,1,8,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,6,0,0,0,0,10,0,3,2,2,2,1,9
"3110",3110,360050462013002,24.22265625,4,14,8,12,9,5,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,19,0,0,0,0,14,1,1,8,2,0,20,6,3,6,7,6,11,15
"3111",3111,360050462013003,22.07421875,6,12,1,14,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,1,9,8,1,1,0,0,12,7,2,2,6,3,14,5
"3112",3112,360050462013004,2.54296875,2,3,1,6,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,2,4,0,2,2,0,2,4
"3113",3113,360050462014000,98.91796875,16,54,27,16,37,44,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,89,0,0,3,1,41,50,0,3,0,3,73,24,16,24,25,16,26,71
"3114",3114,360050462014003,27.61328125,12,8,5,11,14,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,1,0,0,10,15,1,2,5,5,15,10
"3115",3115,360050462015002,36.86328125,7,19,10,14,10,12,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,26,10,0,0,0,0,21,15,6,9,7,7,26,10
"3116",3116,360050462016000,9.1796875,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,3,3,0,0,1,1,2,4
"3117",3117,360050462017000,24.93359375,4,10,6,5,13,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,15,1,0,4,0,0,17,3,0,3,8,5,9,11
"3118",3118,360050462017001,1.76171875,1,2,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,4,0,0,0,0,7,2,4,3,1,0,0,9
"3119",3119,360050462019002,19.54296875,5,11,2,2,13,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,4,1,0,12,6,1,3,4,5,18,0
"3120",3120,360050462019003,36.12890625,7,20,9,6,14,16,0,0,0,0,0,1,15,0,0,20,0,0,0,0,0,0,0,0,0,0,20,13,0,3,0,0,29,7,5,9,5,10,13,23
"3121",3121,360050462021002,17.23046875,2,10,3,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,12,3,0,0,0,0,11,4,0,5,3,5,11,4
"3122",3122,360050462021003,25.859375,2,14,9,2,13,10,0,0,0,13,2,0,0,4,0,0,4,0,0,2,0,0,0,0,0,0,18,7,0,0,0,0,24,1,5,4,10,4,22,3
"3123",3123,360050462021004,22.78125,8,9,4,1,16,4,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,8,13,4,3,4,2,15,6
"3124",3124,360050462021005,148.01953125,6,132,8,10,10,126,0,0,0,136,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,108,31,0,3,0,4,121,25,16,43,44,37,137,9
"3125",3125,360050462021006,69.3359375,34,23,12,48,19,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,64,0,0,46,16,0,4,1,2,42,27,5,11,10,9,30,39
"3126",3126,360050462021007,27.94140625,1,13,14,2,19,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,0,15,9,0,4,0,0,21,7,4,13,5,5,24,4
"3127",3127,360050462021008,20.3828125,3,13,5,4,13,4,0,0,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,11,8,1,0,0,1,17,4,6,2,5,5,19,2
"3128",3128,360050462021009,2.55078125,0,0,3,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,2,0,0,1,3,0
"3129",3129,360050462021010,2.703125,0,0,4,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,0,0,4,0
