"X","id","s000","s000_d0","s000_d1","s000_d2","s000_d3","coords.x1","coords.x2","optional"
35745,360050070003000,6,6,0,0,0,1834828.375,587988.375,TRUE
35746,360050070003001,13,13,0,0,0,1834759.125,587949.5625,TRUE
35747,360050070003002,19,15,3,1,0,1834690,587911.0625,TRUE
35748,360050071001000,76,68,8,0,0,1831388.5,586059.9375,TRUE
35749,360050071001001,12,12,0,0,0,1831294.875,586058.75,TRUE
35750,360050071001002,1,1,0,0,0,1831282.375,585958.9375,TRUE
35751,360050071002000,2,1,1,0,0,1831186.75,586014.125,TRUE
35752,360050071002002,14,14,0,0,0,1831164.875,585849.375,TRUE
35753,360050071002003,115,97,18,0,0,1831122.75,585700.6875,TRUE
35754,360050071002005,9,9,0,0,0,1831279,585663.6875,TRUE
35755,360050071002011,185,166,19,0,0,1830977.625,585412.0625,TRUE
35756,360050071002012,52,45,7,0,0,1831045.875,585533.5,TRUE
35757,360050071002015,417,347,70,0,0,1830920.125,585310.5625,TRUE
35758,360050071002016,48,45,3,0,0,1831198.875,585219.75,TRUE
35759,360050072001001,8,6,2,0,0,1835001.375,588070.6875,TRUE
35760,360050072001002,11,11,0,0,0,1835139.25,587848.375,TRUE
35761,360050072001003,6,6,0,0,0,1835266.125,587992.875,TRUE
35762,360050072002000,55,47,8,0,0,1834914.25,588026.5625,TRUE
35763,360050072002002,1,1,0,0,0,1834998.25,587788.625,TRUE
35764,360050072003001,47,38,9,0,0,1835017.375,588220.875,TRUE
35765,360050072003003,3,3,0,0,0,1835178.75,588130.625,TRUE
35766,360050072003004,17,15,2,0,0,1835090.875,588174.5625,TRUE
35767,360050072004000,4,4,0,0,0,1835228.375,588065.5,TRUE
35768,360050073001000,1,1,0,0,0,1831743,585403.3125,TRUE
35769,360050073001001,18,17,1,0,0,1831663.375,585406.1875,TRUE
35770,360050073001002,30,29,1,0,0,1831659,585243.875,TRUE
35771,360050073001003,8,7,1,0,0,1831739.375,585287.125,TRUE
35772,360050073001004,29,28,1,0,0,1831736.5,585179.3125,TRUE
35773,360050073002000,43,41,2,0,0,1831583.625,585380,TRUE
35774,360050073002001,18,18,0,0,0,1831577.25,585220.25,TRUE
35775,360050073003001,17,13,4,0,0,1831419.125,585276.75,TRUE
35776,360050074001001,2,2,0,0,0,1836126.875,586680.75,TRUE
35777,360050074002001,15,10,5,0,0,1835936.375,587120.375,TRUE
35778,360050074003000,18,17,1,0,0,1835996.375,586876.8125,TRUE
35779,360050075001000,185,159,26,0,0,1831443.875,585577.25,TRUE
35780,360050075001001,110,104,6,0,0,1831361.375,585576.4375,TRUE
35781,360050075002000,2,2,0,0,0,1831641,586065.1875,TRUE
35782,360050075002003,47,37,10,0,0,1831380.25,585875.375,TRUE
35783,360050075002006,2,2,0,0,0,1831556,585963.3125,TRUE
35784,360050075003000,1,1,0,0,0,1831547.5,585580.4375,TRUE
35785,360050075004000,17,17,0,0,0,1831744.125,585688.5,TRUE
35786,360050076001000,4,4,0,0,0,1834269.5,588292.3125,TRUE
35787,360050076001001,15,13,2,0,0,1834187.625,588277,TRUE
35788,360050076002001,11,11,0,0,0,1834257.75,588107.375,TRUE
35789,360050076003000,7,7,0,0,0,1834412.75,587951.6875,TRUE
35790,360050076004000,1,1,0,0,0,1834487.75,588194.875,TRUE
35791,360050076004003,12,12,0,0,0,1834407.875,588165.125,TRUE
35792,360050076004004,22,22,0,0,0,1834483,587991.125,TRUE
35793,360050076004005,24,22,2,0,0,1834553.25,588030.6875,TRUE
35794,360050076005000,4,4,0,0,0,1834821.5,588209.8125,TRUE
35795,360050076005001,30,28,2,0,0,1834744.625,588190,TRUE
35796,360050076005002,30,29,1,0,0,1834672.75,588162.5,TRUE
35797,360050076005005,19,16,3,0,0,1834602.875,588126.375,TRUE
35798,360050077001000,30,30,0,0,0,1831999.625,586036.1875,TRUE
35799,360050077001003,32,32,0,0,0,1831709.375,586060.6875,TRUE
35800,360050077001005,145,136,9,0,0,1831784.875,585945.375,TRUE
35801,360050077001007,224,202,22,0,0,1831974.75,585943.4375,TRUE
35802,360050077001008,1,1,0,0,0,1831937.625,585862.6875,TRUE
35803,360050077001009,1,1,0,0,0,1831866.25,585829.0625,TRUE
35804,360050077001010,12,12,0,0,0,1831775.25,585804.5625,TRUE
35805,360050077001011,8,8,0,0,0,1831692.125,585811.3125,TRUE
35806,360050078001000,1,1,0,0,0,1836096.25,588083.8125,TRUE
35807,360050078001002,6,6,0,0,0,1835809.75,588049.3125,TRUE
35808,360050078001003,1,1,0,0,0,1835580.125,587951.0625,TRUE
35809,360050078001004,1,1,0,0,0,1835612.25,587875.875,TRUE
35810,360050078001005,48,44,4,0,0,1835850.75,587980.3125,TRUE
35811,360050078002003,18,17,1,0,0,1836103.75,587999.125,TRUE
35812,360050078002004,3,3,0,0,0,1835882.75,587904.8125,TRUE
35813,360050078002005,2,2,0,0,0,1835644.5,587800.8125,TRUE
35814,360050078002008,11,10,1,0,0,1836153,587932.5625,TRUE
35815,360050078003002,8,8,0,0,0,1835422.625,588141.125,TRUE
35816,360050078003003,8,8,0,0,0,1835505.5,588094.125,TRUE
35817,360050078004002,8,8,0,0,0,1835547.875,588026.25,TRUE
35818,360050079001000,23,22,1,0,0,1831999.375,585824.5625,TRUE
35819,360050079001001,7,7,0,0,0,1831896.375,585762.625,TRUE
35820,360050079001004,7,6,1,0,0,1831893,585661.8125,TRUE
35821,360050079002000,39,38,1,0,0,1831990.625,585654.125,TRUE
35822,360050079002001,4,4,0,0,0,1831985.875,585520.75,TRUE
35823,360050079003000,2,2,0,0,0,1831982.125,585393.6875,TRUE
35824,360050079003001,29,27,2,0,0,1831978.875,585278.125,TRUE
35825,360050079003002,23,20,3,0,0,1831976,585170.8125,TRUE
35826,360050079004000,19,19,0,0,0,1831899.5,585335.5625,TRUE
35827,360050079004001,6,6,0,0,0,1831822,585400.5,TRUE
35828,360050079004002,4,4,0,0,0,1831818.5,585283.875,TRUE
35829,360050079004003,6,6,0,0,0,1831815.5,585176.625,TRUE
35830,360050079006000,18,17,1,0,0,1831754,585529.9375,TRUE
35831,360050083001000,14,13,1,0,0,1832094,585664.9375,TRUE
35832,360050083001001,49,46,3,0,0,1832134.75,585582.5,TRUE
35833,360050083001002,1,1,0,0,0,1832048.375,585500.0625,TRUE
35834,360050083002000,1,1,0,0,0,1832193.375,585499.4375,TRUE
35835,360050083002001,4,4,0,0,0,1832070.875,585415,TRUE
35836,360050083003000,9,9,0,0,0,1832245.5,585420.125,TRUE
35837,360050083004000,3,3,0,0,0,1832297.875,585340.75,TRUE
35838,360050083004001,33,32,1,0,0,1832119.375,585220.0625,TRUE
35839,360050083005000,98,93,5,0,0,1832174.625,585149.5,TRUE
35840,360050083006000,39,38,1,0,0,1832361.125,585272.125,TRUE
35841,360050083006001,84,74,10,0,0,1832271,585116.9375,TRUE
35842,360050083006002,22,21,1,0,0,1832156.75,585014.1875,TRUE
35843,360050083006003,39,34,5,0,0,1832224.875,584989.375,TRUE
35844,360050084002001,2,2,0,0,0,1836756.5,586749.4375,TRUE
35845,360050084002003,2,2,0,0,0,1836618.25,586635.1875,TRUE
35846,360050084002004,12,11,1,0,0,1836536.125,586599.125,TRUE
35847,360050085001000,62,57,5,0,0,1832581.125,585614.4375,TRUE
35848,360050085001001,24,22,2,0,0,1832495.125,585437.5625,TRUE
35849,360050085001002,10,9,1,0,0,1832423.5,585473.6875,TRUE
35850,360050085002001,69,62,7,0,0,1832355.625,585720.75,TRUE
35851,360050085002002,2,2,0,0,0,1832295.875,585589,TRUE
35852,360050085002003,11,10,1,0,0,1832236,585643.4375,TRUE
35853,360050085002004,11,10,1,0,0,1832357.5,585531.875,TRUE
35854,360050085003000,5,5,0,0,0,1832121.5,585878.9375,TRUE
35855,360050085003001,14,12,2,0,0,1832092.25,585770.375,TRUE
35856,360050085003002,43,41,2,0,0,1832207.75,585788.25,TRUE
35857,360050085004000,18,18,0,0,0,1832427.25,585687.0625,TRUE
35858,360050085005000,19,17,2,0,0,1832503.125,585651.5,TRUE
35859,360050086001000,2,2,0,0,0,1836143.5,587297.875,TRUE
35860,360050086001002,5,5,0,0,0,1836206,587152.5,TRUE
35861,360050087001000,1,0,1,0,0,1832292.25,586216.4375,TRUE
35862,360050087001001,118,115,3,0,0,1832305.625,586081.625,TRUE
35863,360050087001002,59,53,6,0,0,1832241.75,586012,TRUE
35864,360050087001003,6,5,1,0,0,1832163.5,586050.125,TRUE
35865,360050087001004,102,89,12,1,0,1832144.375,585971.4375,TRUE
35866,360050087002000,12,11,1,0,0,1832690.75,586240.75,TRUE
35867,360050087002001,1,1,0,0,0,1832627.75,586172.75,TRUE
35868,360050087002002,123,110,13,0,0,1832534.75,586142.875,TRUE
35869,360050087003001,22,16,6,0,0,1832509.5,585872.375,TRUE
35870,360050087004000,12,12,0,0,0,1832459.375,586170.9375,TRUE
35871,360050087005000,110,101,9,0,0,1832433.875,586305.1875,TRUE
35872,360050087005001,41,36,5,0,0,1832360.625,586259.1875,TRUE
35873,360050089001000,23,18,5,0,0,1832841.625,586192.75,TRUE
35874,360050089001001,93,89,4,0,0,1832759.75,586219.875,TRUE
35875,360050089001002,10,9,1,0,0,1832691.5,586068.375,TRUE
35876,360050089001003,5,5,0,0,0,1832770.75,586031.1875,TRUE
35877,360050089002000,3,2,1,0,0,1832637.125,585940.1875,TRUE
35878,360050089002001,113,109,4,0,0,1832681.5,585839.25,TRUE
35879,360050089002002,37,37,0,0,0,1832572.875,585813.625,TRUE
35880,360050090001004,664,595,63,6,0,1836849.5,587319.4375,TRUE
35881,360050090001005,171,134,36,1,0,1836792.5,586999.625,TRUE
35882,360050090001006,260,223,30,7,0,1836634.75,587471.9375,TRUE
35883,360050090001007,108,86,21,1,0,1836682.75,587360.4375,TRUE
35884,360050090001008,112,93,19,0,0,1836745.875,587212.125,TRUE
35885,360050090002005,490,381,99,10,0,1836739.75,588042.8125,TRUE
35886,360050090002007,1,0,1,0,0,1837007.75,588142.3125,TRUE
35887,360050090002010,104,80,21,3,0,1837289.625,587581.3125,TRUE
35888,360050090002012,4,3,1,0,0,1837243,587492,TRUE
35889,360050090002014,403,319,79,5,0,1837305.125,587091.375,TRUE
35890,360050090003000,55,50,5,0,0,1836523.5,587072.75,TRUE
35891,360050090004000,14,11,3,0,0,1836381.75,587401.9375,TRUE
35892,360050090004001,3,3,0,0,0,1836413.375,587328.5625,TRUE
35893,360050090004002,12,9,3,0,0,1836444.25,587256.375,TRUE
35894,360050090004003,11,10,1,0,0,1836477.25,587178.625,TRUE
35895,360050092001000,18,18,0,0,0,1835411.375,588339.375,TRUE
35896,360050092001001,219,188,31,0,0,1835241.375,588289.625,TRUE
35897,360050092001004,1,1,0,0,0,1835481.5,588269.8125,TRUE
35898,360050092002000,33,29,4,0,0,1835960,588384.4375,TRUE
35899,360050092002001,22,22,0,0,0,1835992.25,588309.375,TRUE
35900,360050092003000,223,202,21,0,0,1835649.25,588437.75,TRUE
35901,360050092003001,13,13,0,0,0,1835689.375,588355.75,TRUE
35902,360050092003002,36,34,2,0,0,1835723,588283.375,TRUE
35903,360050092003003,13,13,0,0,0,1835778.5,588224.0625,TRUE
35904,360050092003005,3,3,0,0,0,1835863.375,588181.25,TRUE
35905,360050092004000,42,39,3,0,0,1835888.75,588537,TRUE
35906,360050092004001,19,19,0,0,0,1835927.625,588459.6875,TRUE
35907,360050092005000,6,6,0,0,0,1836025.875,588236.875,TRUE
35908,360050092005001,2,2,0,0,0,1836082,588177.75,TRUE
35909,360050093001002,12,10,2,0,0,1832795,585834.25,TRUE
35910,360050093001003,36,36,0,0,0,1832844.875,585834.4375,TRUE
35911,360050093001004,4,4,0,0,0,1832900.75,585827.5,TRUE
35912,360050093001005,46,43,3,0,0,1832895,585730.875,TRUE
35913,360050093001006,45,37,8,0,0,1832793.75,585700.8125,TRUE
35914,360050093001011,4,3,1,0,0,1832677.875,585567.75,TRUE
35915,360050093001014,21,19,2,0,0,1832826.75,585560.125,TRUE
35916,360050093001015,1,1,0,0,0,1832855.625,585632.875,TRUE
35917,360050093001016,41,36,5,0,0,1832974.125,585582.5625,TRUE
35918,360050093001017,40,35,5,0,0,1832971,585673.0625,TRUE
35919,360050093001018,95,88,7,0,0,1832952.875,585500.75,TRUE
35920,360050093001024,912,801,109,2,0,1832346,585098.125,TRUE
35921,360050093001025,3,3,0,0,0,1832352.75,585068.375,TRUE
35922,360050093001027,952,870,79,3,0,1832746.5,584864.8125,TRUE
35923,360050093001028,56,43,13,0,0,1833032.625,585125.4375,TRUE
35924,360050093001029,141,125,16,0,0,1832856.75,585102.4375,TRUE
35925,360050093001030,117,106,11,0,0,1832947.875,585106.3125,TRUE
35926,360050093001031,55,49,6,0,0,1833177.75,585193.125,TRUE
35927,360050093001032,6,6,0,0,0,1832748.5,585250.5625,TRUE
35928,360050093001033,110,96,14,0,0,1833105.375,585159.6875,TRUE
35929,360050093001034,30,26,4,0,0,1832734.625,585310,TRUE
35930,360050093001035,99,74,22,3,0,1832763,585387.8125,TRUE
35931,360050093001036,99,86,13,0,0,1832793.5,585473.625,TRUE
35932,360050093001037,138,130,8,0,0,1832919.125,585426.4375,TRUE
35933,360050093001038,116,96,18,2,0,1833089.625,585386.125,TRUE
35934,360050093001040,88,76,12,0,0,1832870.25,585271.5,TRUE
35935,360050093001041,62,57,5,0,0,1832897.875,585349.5,TRUE
35936,360050093001042,10,10,0,0,0,1833021.375,585289.4375,TRUE
35937,360050093002000,99,93,6,0,0,1832889.5,586160.9375,TRUE
35938,360050093002003,22,19,3,0,0,1832971.375,586111.3125,TRUE
35939,360050093002004,27,25,2,0,0,1833109.625,586025.8125,TRUE
35940,360050093002005,18,18,0,0,0,1833057.75,585975.8125,TRUE
35941,360050093002006,167,156,11,0,0,1832990.5,585907.875,TRUE
35942,360050093002007,486,461,24,1,0,1832905,585967.4375,TRUE
35943,360050093003000,4,4,0,0,0,1833342,585781,TRUE
35944,360050093003001,9,8,1,0,0,1833258.25,585784.8125,TRUE
35945,360050093003002,40,38,2,0,0,1833103,585627.1875,TRUE
35946,360050093003004,5,4,1,0,0,1833424.375,585748.8125,TRUE
35947,360050093004000,27,22,5,0,0,1833297.375,585511.0625,TRUE
35948,360050093004001,43,37,6,0,0,1833226.375,585477.4375,TRUE
35949,360050093004002,48,43,5,0,0,1833153.625,585443.875,TRUE
35950,360050093005000,9,9,0,0,0,1833513.125,585605,TRUE
35951,360050093005002,25,24,1,0,0,1833369.25,585543.75,TRUE
35952,360050093005003,14,14,0,0,0,1833601.625,585584.0625,TRUE
35953,360050093006000,14,13,1,0,0,1833755.75,585442.375,TRUE
35954,360050093006001,68,64,4,0,0,1833681.875,585426,TRUE
35955,360050093006002,52,48,4,0,0,1833610.75,585392.5,TRUE
35956,360050093006003,304,246,56,2,0,1833539,585359.8125,TRUE
35957,360050093006004,72,64,8,0,0,1833467.5,585326.875,TRUE
35958,360050093006005,60,52,8,0,0,1833396.25,585294,TRUE
35959,360050093006006,41,38,3,0,0,1833324.875,585261.125,TRUE
35960,360050093006007,134,118,15,1,0,1833251.875,585227.25,TRUE
35961,360050093006008,22,20,2,0,0,1833334.5,585045.5625,TRUE
35962,360050093006009,74,66,8,0,0,1833407.375,585079.4375,TRUE
35963,360050093006010,53,51,2,0,0,1833478.875,585112.125,TRUE
35964,360050093006011,20,18,2,0,0,1833550.125,585145.0625,TRUE
35965,360050093006012,41,37,4,0,0,1833621.5,585177.9375,TRUE
35966,360050093006013,14,14,0,0,0,1833693.125,585211.25,TRUE
35967,360050093006014,55,48,7,0,0,1833764.75,585243.625,TRUE
35968,360050093006017,21,19,2,0,0,1833775.25,585029.1875,TRUE
35969,360050093006018,120,111,9,0,0,1833847,585061.8125,TRUE
35970,360050093006019,27,24,3,0,0,1833918.75,585094.9375,TRUE
35971,360050093006020,557,491,66,0,0,1833915.25,585256.625,TRUE
35972,360050093006021,36,33,3,0,0,1833704,584996.0625,TRUE
35973,360050093006022,25,24,1,0,0,1833632.625,584963.1875,TRUE
35974,360050093006023,53,47,6,0,0,1833561.125,584930.3125,TRUE
35975,360050093006024,28,25,3,0,0,1833489.5,584897.1875,TRUE
35976,360050093006025,110,96,13,1,0,1833416.5,584862.6875,TRUE
35977,360050093006026,106,96,10,0,0,1833531.5,584694.5625,TRUE
35978,360050093006028,144,136,8,0,0,1833721.375,584767.5625,TRUE
35979,360050093006029,992,923,68,1,0,1833792.625,584800.5625,TRUE
35980,360050093006030,131,113,18,0,0,1833864.875,584832.9375,TRUE
35981,360050093006033,22,22,0,0,0,1833989.5,585128.125,TRUE
35982,360050093006034,62,43,18,1,0,1834062.375,585158.25,TRUE
35983,360050093006035,14,14,0,0,0,1834150.25,584965.1875,TRUE
35984,360050093006037,304,265,37,2,0,1834589.625,584694.3125,TRUE
35985,360050096001000,15,10,5,0,0,1836133.625,588640.25,TRUE
35986,360050096001001,23,13,10,0,0,1836166,588563.6875,TRUE
35987,360050096001003,8,6,2,0,0,1836230.625,588413.5,TRUE
35988,360050096001004,26,23,3,0,0,1836263.5,588338.1875,TRUE
35989,360050096001005,162,128,33,1,0,1836331.75,588201.375,TRUE
35990,360050096001006,2,2,0,0,0,1836469.625,588104.0625,TRUE
35991,360050096002000,322,269,53,0,0,1836538.375,589191.4375,TRUE
35992,360050096002001,593,456,133,4,0,1836516.625,588978.4375,TRUE
35993,360050096002002,9,7,2,0,0,1836403.25,589272.25,TRUE
35994,360050096002003,2,2,0,0,0,1836596.375,588756.9375,TRUE
35995,360050096002004,46,40,6,0,0,1836584.625,588680.0625,TRUE
35996,360050096002005,27,22,5,0,0,1836589,588839.25,TRUE
35997,360050096002006,12,11,1,0,0,1836399.375,589354.125,TRUE
35998,360050096002007,11,10,1,0,0,1836431.375,589123.8125,TRUE
35999,360050096002008,7,7,0,0,0,1836507.625,588269.6875,TRUE
36000,360050096002010,5,3,2,0,0,1836541.5,588128.375,TRUE
36001,360050096002016,5,4,1,0,0,1836434.125,588478.9375,TRUE
36002,360050096002017,241,221,19,1,0,1836442.5,588595.3125,TRUE
36003,360050096002018,74,66,8,0,0,1836412.125,588671,TRUE
36004,360050096002019,155,137,18,0,0,1836379.125,588747.25,TRUE
36005,360050096002020,340,239,100,1,0,1836378,588876.6875,TRUE
36006,360050096002021,1074,832,238,4,0,1836286.25,589043.0625,TRUE
36007,360050096002022,26,23,3,0,0,1836353.625,589061.75,TRUE
36008,360050096002023,47,40,7,0,0,1836348,589216.9375,TRUE
36009,360050096002025,4,3,1,0,0,1836225,588897.5,TRUE
36010,360050096002026,17,13,4,0,0,1836152.25,588938.6875,TRUE
36011,360050096002027,292,239,53,0,0,1836097.75,588762.0625,TRUE
36012,360050096002028,5,5,0,0,0,1835959.75,588637.125,TRUE
36013,360050098001000,13,12,1,0,0,1835979.875,587680,TRUE
36014,360050098001001,1,1,0,0,0,1836011.5,587604.5625,TRUE
36015,360050098001002,4,4,0,0,0,1836044.25,587529.1875,TRUE
36016,360050098001003,3,3,0,0,0,1836076.5,587454.125,TRUE
36017,360050098002000,8,8,0,0,0,1836250.25,587708.3125,TRUE
36018,360050098002001,220,168,52,0,0,1836282.625,587633.1875,TRUE
36019,360050098002002,1,1,0,0,0,1836315,587558.0625,TRUE
36020,360050098002003,1,1,0,0,0,1836348,587480.9375,TRUE
36021,360050098003009,21,20,1,0,0,1836455.375,587886.4375,TRUE
36022,360050098003011,14,13,1,0,0,1836488.625,587812.5625,TRUE
36023,360050098003012,10,8,2,0,0,1836521,587737.125,TRUE
36024,360050098003013,3,3,0,0,0,1836551.875,587662.125,TRUE
36025,360050098003014,26,24,2,0,0,1836587,587586.125,TRUE
36026,360050098004000,1,1,0,0,0,1835805.875,587425.25,TRUE
36027,360050098004002,12,12,0,0,0,1835871.375,587273.0625,TRUE
36028,360050098005005,2,2,0,0,0,1835771.875,587531.625,TRUE
36029,360050110001012,80,74,6,0,0,1837881,586645.25,TRUE
36030,360050115021003,13,13,0,0,0,1833150.875,586497.75,TRUE
36031,360050115021005,39,36,3,0,0,1833256.625,586512.75,TRUE
36032,360050115021008,4,4,0,0,0,1833330.5,586544,TRUE
36033,360050115021009,7,7,0,0,0,1833419.625,586381,TRUE
36034,360050115021010,36,30,6,0,0,1833497.875,586429.6875,TRUE
36035,360050115021012,2,2,0,0,0,1833064.5,586277.75,TRUE
36036,360050115021013,31,30,1,0,0,1833147.875,586223.9375,TRUE
36037,360050115021014,11,11,0,0,0,1833209.125,586277,TRUE
36038,360050115021015,13,12,1,0,0,1833275.75,586317.375,TRUE
36039,360050115021016,56,49,6,1,0,1833346.25,586351.625,TRUE
36040,360050115021017,57,55,2,0,0,1833089.625,586178.25,TRUE
36041,360050115022000,7,6,1,0,0,1833301.625,586073.125,TRUE
36042,360050115022001,10,8,2,0,0,1833183.125,586093.0625,TRUE
36043,360050115022002,3,1,2,0,0,1833242.875,585993.6875,TRUE
36044,360050115023000,35,33,2,0,0,1833636.5,586211.25,TRUE
36045,360050115023001,52,45,7,0,0,1833516.625,586172.8125,TRUE
36046,360050115023002,135,118,16,1,0,1833444.5,586139.125,TRUE
36047,360050117001000,63,54,9,0,0,1833618.375,585946.5625,TRUE
36048,360050117001001,211,195,16,0,0,1833546.875,585913.25,TRUE
36049,360050117001002,92,78,14,0,0,1833475.5,585880.25,TRUE
36050,360050117001003,34,33,1,0,0,1833401.5,585861,TRUE
36051,360050117001004,5,5,0,0,0,1833313.5,585889.75,TRUE
36052,360050117002000,162,150,12,0,0,1833887.375,585970.6875,TRUE
36053,360050117002001,10,10,0,0,0,1833699.75,585952,TRUE
36054,360050117002003,15,14,1,0,0,1834214.875,585702.875,TRUE
36055,360050117002008,84,79,5,0,0,1834124.5,585340.6875,TRUE
36056,360050117002009,45,43,2,0,0,1833972.25,585370.1875,TRUE
36057,360050117002016,72,68,4,0,0,1833800.375,585742.6875,TRUE
36058,360050117002017,45,44,1,0,0,1833726,585708.25,TRUE
36059,360050117002018,25,24,1,0,0,1833653.75,585678.75,TRUE
36060,360050117002019,2,2,0,0,0,1833566.625,585697.0625,TRUE
36061,360050117002021,12,12,0,0,0,1833822.75,585506.8125,TRUE
36062,360050117002022,9,9,0,0,0,1833898.875,585525.5625,TRUE
36063,360050117002026,1568,1484,82,2,0,1834548.5,585142.5625,TRUE
36064,360050117002028,7,7,0,0,0,1834146.125,585160.125,TRUE
36065,360050117002029,490,451,38,1,0,1834410.875,585740.0625,TRUE
36066,360050117002030,2,2,0,0,0,1834900.625,584806.125,TRUE
36067,360050118001001,2,2,0,0,0,1840359.75,587423.0625,TRUE
36068,360050118001004,7,7,0,0,0,1839814.875,587447.3125,TRUE
36069,360050118001005,18,17,1,0,0,1839741.125,587409.125,TRUE
36070,360050118001008,1,1,0,0,0,1840064.625,587057.25,TRUE
36071,360050118001009,2,2,0,0,0,1840161.25,586994.625,TRUE
36072,360050118001011,5,5,0,0,0,1840223.625,586940.25,TRUE
36073,360050118001013,3,2,1,0,0,1840284,586872.8125,TRUE
36074,360050118001018,2,2,0,0,0,1840272.875,587167.625,TRUE
36075,360050118001025,137,113,24,0,0,1841270.875,586582.875,TRUE
36076,360050118002004,1,1,0,0,0,1839537.125,587126.8125,TRUE
36077,360050118002028,4,4,0,0,0,1839801.5,587188.8125,TRUE
36078,360050118002041,9,8,1,0,0,1839849.125,587049.0625,TRUE
36079,360050118003000,10,9,1,0,0,1839700.75,587554.875,TRUE
36080,360050118003003,19,19,0,0,0,1839405.75,587457.625,TRUE
36081,360050118003004,5,5,0,0,0,1839278.125,587449.6875,TRUE
36082,360050118003008,30,30,0,0,0,1839360.75,587301.6875,TRUE
36083,360050118003011,2,2,0,0,0,1839659.75,587378.375,TRUE
36084,360050118003012,46,41,5,0,0,1839405.125,587223.0625,TRUE
36085,360050119001000,94,82,12,0,0,1832795,586663.9375,TRUE
36086,360050119001001,318,293,25,0,0,1832858.625,586445.5,TRUE
36087,360050119001002,2,2,0,0,0,1832909.5,586310.625,TRUE
36088,360050119002001,9,9,0,0,0,1833015.375,586529.5625,TRUE
36089,360050119003000,13,12,1,0,0,1832885.125,586693.4375,TRUE
36090,360050119004000,192,170,22,0,0,1832948.75,586480.4375,TRUE
36091,360050119005000,16,16,0,0,0,1833106,586775.375,TRUE
36092,360050121011000,17,16,1,0,0,1833017.75,587218.8125,TRUE
